,Date,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
168,2016-06-17,1.165328125,0.017348541666666665,0.030563489583333336,20.11135416666667,0.0023839583333333334,24.438020833333336,64.40833333333333,2.819270833333333
169,2016-06-18,1.2622916666666666,0.02265661458333333,0.029681979166666667,20.115572916666668,0.002278125,22.973958333333332,69.91562499999999,2.7624999999999997
170,2016-06-19,0.7898385416666667,0.020602083333333333,0.023533020833333335,17.980208333333334,0.00214421875,22.435937499999998,63.059374999999996,3.5307291666666667
171,2016-06-20,0.8854604166666666,0.02002875,0.0230521875,15.043124999999998,0.0020367708333333336,24.434375,59.69166666666666,3.126041666666667
172,2016-06-21,0.955871875,0.019705604166666665,0.020930781250000002,15.04359375,0.0021834375,24.282291666666666,62.3765625,3.946354166666667
173,2016-06-22,0.7332187499999999,0.016750625,0.021092864583333332,20.268802083333334,0.002327708333333333,23.8625,58.44635416666667,3.4140625
174,2016-06-23,0.8570052083333333,0.01873421875,0.024252135416666668,19.008802083333332,0.002214166666666667,23.11510416666667,65.25989583333333,2.8317708333333336
175,2016-06-24,0.9803645833333333,0.023209999999999998,0.03017307291666667,20.743020833333333,0.0022396458333333335,23.18177083333333,64.68802083333334,2.56875
176,2016-06-25,1.0980104166666667,0.020996874999999998,0.03427036458333333,20.849947916666668,0.0020459895833333333,23.85625,66.28229166666667,2.4265624999999997
177,2016-06-26,1.0665677083333334,0.017158385416666668,0.03313083333333333,18.169375,0.0021149479166666665,23.927083333333332,66.46718750000001,2.6020833333333333
178,2016-06-27,1.2406145833333333,0.015779739583333334,0.028418802083333333,15.502083333333333,0.0021966145833333334,21.523958333333336,78.07656250000001,2.2875
179,2016-06-28,1.2075166666666666,0.016939895833333333,0.024976666666666664,16.729114583333335,0.0020894791666666666,24.063020833333336,64.51197916666666,2.7223958333333336
180,2016-06-29,1.218262433862434,0.015048571428571429,0.035522222222222226,26.57010582010582,0.0018871333333333332,23.54232804232804,65.92063492063492,2.873544973544974
181,2016-06-30,0.9438489583333333,0.016958802083333332,0.03737098958333333,25.255364583333332,0.0018941666666666666,23.8796875,59.518750000000004,2.9890624999999997
182,2016-07-01,0.9052442708333334,0.03458682291666667,0.012623697916666668,35.44177083333333,0.0029663020833333334,16.717708333333334,45.830729166666664,3.0505208333333336
183,2016-07-02,1.171559375,0.02529796875,0.020912604166666668,43.254895833333336,0.003482552083333333,17.434375,23.928645833333334,2.4015625000000003
184,2016-07-03,0.7100260416666666,0.022168645833333334,0.029459791666666665,35.739583333333336,0.003173333333333333,21.197395833333335,29.3484375,4.726041666666666
