,Date,Station,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
2564,2016-11-16,Miravalle,0.90525,0.021447916666666667,0.017754166666666668,70.02,0.0020599999999999998,21.425,54.85833333333333,1.9041666666666668
2565,2016-11-16,Oblatos,0.8887083333333333,0.018511666666666666,0.019319583333333334,89.03000000000002,0.0030366666666666667,22.150000000000002,58.7875,2.6416666666666666
2566,2016-11-16,Tlaquepaque,0.7455416666666667,0.020500833333333333,0.016060833333333333,29.89,0.0014095833333333332,21.033333333333335,48.09583333333333,1.2
2567,2016-11-16,Vallarta,1.1948333333333332,0.019630416666666668,0.027639583333333332,6.22,0.0021704166666666664,21.275,51.74166666666667,2.9458333333333333
2568,2016-11-17,Atemajac,1.0767499999999999,0.021578333333333335,0.016220000000000002,29.570000000000004,0.0018870833333333333,21.412499999999998,53.65416666666667,2.4875000000000003
2569,2016-11-17,Las Aguilas,1.0222499999999999,0.01,0.019647916666666664,30.23,0.0025725,20.216666666666665,61.74583333333334,2.5208333333333335
2570,2016-11-17,Las Pintas,0.8419166666666666,0.022856249999999998,0.019362083333333332,71.48916666666666,0.0038500000000000006,23.1875,61.24166666666667,1.6041666666666667
2571,2016-11-17,Loma Dorada,0.9090416666666666,0.036276666666666665,0.012790833333333333,44.305,0.0022504166666666666,20.516666666666666,60.65833333333333,0.75
2572,2016-11-17,Miravalle,1.1785416666666666,0.023889999999999998,0.0182475,70.02,0.0024325,22.075,61.47083333333333,1.5333333333333332
2573,2016-11-17,Oblatos,0.8315,0.018000416666666668,0.01779875,89.03000000000002,0.0035241666666666668,22.454166666666666,65.28750000000001,2.5208333333333335
2574,2016-11-17,Tlaquepaque,1.0501666666666667,0.02389208333333333,0.017016666666666666,29.89,0.0013499999999999999,21.6375,53.387499999999996,0.625
2575,2016-11-17,Vallarta,1.2132083333333334,0.018850416666666668,0.02502,6.22,0.0019308333333333332,21.708333333333332,61.050000000000004,2.4166666666666665
2576,2016-11-18,Atemajac,1.4199583333333334,0.021647083333333334,0.01428625,29.570000000000004,0.002309583333333333,21.270833333333332,55.020833333333336,1.7583333333333335
2577,2016-11-18,Las Aguilas,1.2333749999999999,0.01,0.020989166666666666,30.23,0.0020583333333333335,19.8125,58.76666666666667,2.2333333333333334
